timestamp,device_id,failure_mode,state,current,health_percent,life_consumed_pct,measurement_id,operating_hours,pressure,rpm,rul_hours,temperature,vibration_rms,vibration_x,vibration_y,vibration_z
2026-02-19 23:30:25.013164+00:00,PUMP-001,bearing_wear,CRITICAL,10.17,51.1,62.1,4470,6,3.56,2884,98,58.9,5.16,3.97,2.62,2.01
2026-02-19 23:30:30.013268+00:00,PUMP-001,bearing_wear,CRITICAL,10.22,51.1,62.1,4471,6,3.64,2892,98,58.9,5.25,4.04,2.55,2.18
2026-02-19 23:30:35.177126+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,51.0,62.1,4472,6,3.61,2889,98,59.3,5.14,3.87,2.62,2.15
2026-02-19 23:30:40.295319+00:00,PUMP-001,bearing_wear,CRITICAL,10.2,51.0,62.1,4473,6,3.63,2878,97,58.8,5.21,4.01,2.55,2.16
2026-02-19 23:30:45.345445+00:00,PUMP-001,bearing_wear,CRITICAL,10.06,51.0,62.1,4474,6,3.57,2860,97,58.6,5.1,3.98,2.48,2.02
2026-02-19 23:30:50.538239+00:00,PUMP-001,bearing_wear,CRITICAL,10.22,51.0,62.2,4475,6,3.56,2854,97,58.7,5.08,3.96,2.44,2.05
2026-02-19 23:30:55.658158+00:00,PUMP-001,bearing_wear,CRITICAL,10.17,51.0,62.2,4476,6,3.61,2885,97,59.1,5.15,3.94,2.63,2.03
2026-02-19 23:31:00.696190+00:00,PUMP-001,bearing_wear,CRITICAL,10.1,51.0,62.2,4477,6,3.63,2896,97,59.6,5.16,3.97,2.6,2.01
2026-02-19 23:31:05.805229+00:00,PUMP-001,bearing_wear,CRITICAL,10.07,51.0,62.2,4478,6,3.62,2877,97,59.0,5.05,3.76,2.64,2.09
2026-02-19 23:31:10.933278+00:00,PUMP-001,bearing_wear,CRITICAL,10.14,50.9,62.2,4479,6,3.58,2855,97,59.1,5.09,3.91,2.49,2.09
2026-02-19 23:31:16.137338+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,50.9,62.2,4480,6,3.64,2894,97,59.2,4.95,3.77,2.51,2.01
2026-02-19 23:31:21.164092+00:00,PUMP-001,bearing_wear,CRITICAL,10.06,50.9,62.2,4481,6,3.62,2892,97,59.5,4.99,3.82,2.49,2.04
2026-02-19 23:31:26.375332+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,50.9,62.3,4482,6,3.62,2881,97,59.0,4.87,3.68,2.46,2.04
2026-02-19 23:31:31.395099+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,50.9,62.3,4483,6,3.6,2845,97,59.3,5.09,3.84,2.59,2.11
2026-02-19 23:31:36.623206+00:00,PUMP-001,bearing_wear,CRITICAL,10.13,50.9,62.3,4484,6,3.57,2865,97,59.0,5.07,3.8,2.61,2.1
2026-02-19 23:31:41.636075+00:00,PUMP-001,bearing_wear,CRITICAL,10.12,50.8,62.3,4485,6,3.57,2886,97,59.5,4.93,3.68,2.5,2.11
2026-02-19 23:31:46.745065+00:00,PUMP-001,bearing_wear,CRITICAL,10.1,50.8,62.3,4486,6,3.56,2845,97,59.2,5.18,4.02,2.44,2.18
2026-02-19 23:31:51.875260+00:00,PUMP-001,bearing_wear,CRITICAL,10.13,50.8,62.3,4487,6,3.59,2876,97,59.4,5.08,3.84,2.65,2.03
2026-02-19 23:31:57.095092+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,50.8,62.3,4488,6,3.6,2892,97,59.1,5.25,4.06,2.57,2.12
2026-02-19 23:32:02.125204+00:00,PUMP-001,bearing_wear,CRITICAL,10.23,50.8,62.3,4489,6,3.62,2897,97,59.3,5.12,3.78,2.69,2.18
2026-02-19 23:32:07.225104+00:00,PUMP-001,bearing_wear,CRITICAL,10.15,50.8,62.4,4490,6,3.61,2867,97,59.2,5.02,3.72,2.59,2.15
2026-02-19 23:32:12.455150+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,50.7,62.4,4491,6,3.63,2886,97,58.9,5.23,4.0,2.63,2.09
2026-02-19 23:32:17.575118+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,50.7,62.4,4492,6,3.57,2893,97,59.3,5.29,3.96,2.73,2.2
2026-02-19 23:32:22.545248+00:00,PUMP-001,bearing_wear,CRITICAL,10.18,50.7,62.4,4493,6,3.62,2882,97,59.1,5.09,3.77,2.62,2.21
2026-02-19 23:32:27.715123+00:00,PUMP-001,bearing_wear,CRITICAL,10.09,50.7,62.4,4494,6,3.57,2898,97,59.0,5.08,3.78,2.59,2.18
2026-02-19 23:32:32.845110+00:00,PUMP-001,bearing_wear,CRITICAL,10.23,50.7,62.4,4495,6,3.61,2890,97,59.3,5.21,4.02,2.53,2.13
2026-02-19 23:32:38.056126+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,50.7,62.4,4496,6,3.57,2897,97,59.6,4.98,3.7,2.62,2.06
2026-02-19 23:32:43.005234+00:00,PUMP-001,bearing_wear,CRITICAL,10.12,50.6,62.5,4497,6,3.65,2862,97,59.4,5.1,3.83,2.6,2.14
2026-02-19 23:32:48.115140+00:00,PUMP-001,bearing_wear,CRITICAL,10.26,50.6,62.5,4498,6,3.61,2857,97,59.1,5.19,3.98,2.56,2.15
2026-02-19 23:32:53.225314+00:00,PUMP-001,bearing_wear,CRITICAL,10.2,50.6,62.5,4499,6,3.57,2902,97,59.0,5.03,3.7,2.61,2.2
2026-02-19 23:32:58.537226+00:00,PUMP-001,bearing_wear,CRITICAL,10.24,50.6,62.5,4500,6,3.6,2885,97,58.9,5.09,3.87,2.51,2.15
2026-02-19 23:33:03.457219+00:00,PUMP-001,bearing_wear,CRITICAL,10.21,50.6,62.5,4501,6,3.6,2860,97,58.9,5.21,3.86,2.74,2.17
2026-02-19 23:33:08.673188+00:00,PUMP-001,bearing_wear,CRITICAL,10.26,50.6,62.5,4502,6,3.61,2849,97,59.0,5.18,4.09,2.45,2.03
2026-02-19 23:33:13.695187+00:00,PUMP-001,bearing_wear,CRITICAL,10.18,50.5,62.5,4503,6,3.56,2865,97,58.8,5.26,3.96,2.67,2.21
2026-02-19 23:33:18.905150+00:00,PUMP-001,bearing_wear,CRITICAL,10.14,50.5,62.6,4504,6,3.63,2869,97,59.6,5.24,3.99,2.59,2.2
2026-02-19 23:33:23.925140+00:00,PUMP-001,bearing_wear,CRITICAL,10.2,50.5,62.6,4505,6,3.64,2894,96,59.5,5.19,3.93,2.62,2.16
2026-02-19 23:33:29.053414+00:00,PUMP-001,bearing_wear,CRITICAL,10.17,50.5,62.6,4506,6,3.61,2883,96,59.5,5.26,3.94,2.71,2.19
2026-02-19 23:33:34.145145+00:00,PUMP-001,bearing_wear,CRITICAL,10.24,50.5,62.6,4507,6,3.61,2858,96,58.8,5.23,3.93,2.69,2.17
2026-02-19 23:33:39.393189+00:00,PUMP-001,bearing_wear,CRITICAL,10.08,50.5,62.6,4508,6,3.65,2858,96,59.7,5.14,3.91,2.5,2.21
2026-02-19 23:33:44.387318+00:00,PUMP-001,bearing_wear,CRITICAL,10.24,50.4,62.6,4509,6,3.58,2889,96,59.3,5.02,3.75,2.56,2.14
2026-02-19 23:33:49.513231+00:00,PUMP-001,bearing_wear,CRITICAL,10.14,50.4,62.6,4510,6,3.62,2873,96,59.2,5.06,3.84,2.58,2.03
2026-02-19 23:33:54.615179+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,50.4,62.7,4511,6,3.56,2874,96,59.5,5.29,4.04,2.72,2.08
2026-02-19 23:33:59.773246+00:00,PUMP-001,bearing_wear,CRITICAL,10.27,50.4,62.7,4512,6,3.58,2845,96,59.1,5.08,3.8,2.69,2.03
2026-02-19 23:34:04.886319+00:00,PUMP-001,bearing_wear,CRITICAL,10.09,50.4,62.7,4513,6,3.61,2865,96,59.7,5.18,3.94,2.58,2.14
2026-02-19 23:34:10.006224+00:00,PUMP-001,bearing_wear,CRITICAL,10.18,50.4,62.7,4514,6,3.55,2880,96,58.9,5.22,3.97,2.69,2.06
2026-02-19 23:34:15.125292+00:00,PUMP-001,bearing_wear,CRITICAL,10.11,50.3,62.7,4515,6,3.61,2856,96,59.7,5.23,4.03,2.58,2.1
2026-02-19 23:34:20.245271+00:00,PUMP-001,bearing_wear,CRITICAL,10.17,50.3,62.7,4516,6,3.57,2873,96,58.9,5.05,3.74,2.69,2.06
2026-02-19 23:34:25.475106+00:00,PUMP-001,bearing_wear,CRITICAL,10.1,50.3,62.7,4517,6,3.61,2898,96,59.1,5.08,3.8,2.57,2.2
2026-02-19 23:34:30.425197+00:00,PUMP-001,bearing_wear,CRITICAL,10.23,50.3,62.8,4518,6,3.6,2891,96,59.1,5.21,4.0,2.56,2.15
2026-02-19 23:34:35.535263+00:00,PUMP-001,bearing_wear,CRITICAL,10.27,50.3,62.8,4519,6,3.58,2855,96,58.9,5.12,3.87,2.58,2.14
2026-02-19 23:34:40.735337+00:00,PUMP-001,bearing_wear,CRITICAL,10.23,50.3,62.8,4520,6,3.63,2869,96,59.0,5.26,4.02,2.59,2.2
2026-02-19 23:34:45.847090+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,50.2,62.8,4521,6,3.63,2861,96,59.5,5.34,4.12,2.56,2.23
2026-02-19 23:34:50.975197+00:00,PUMP-001,bearing_wear,CRITICAL,10.27,50.2,62.8,4522,6,3.63,2891,96,59.3,5.34,4.11,2.62,2.16
2026-02-19 23:34:55.996061+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,50.2,62.8,4523,6,3.56,2870,96,59.3,5.15,3.82,2.76,2.07
2026-02-19 23:35:01.215210+00:00,PUMP-001,bearing_wear,CRITICAL,10.14,50.2,62.8,4524,6,3.59,2877,96,59.2,5.14,3.79,2.74,2.15
2026-02-19 23:35:06.235664+00:00,PUMP-001,bearing_wear,CRITICAL,10.22,50.2,62.8,4525,6,3.6,2863,96,59.7,5.12,3.84,2.56,2.21
2026-02-19 23:35:11.372289+00:00,PUMP-001,bearing_wear,CRITICAL,10.27,50.2,62.9,4526,6,3.58,2900,96,59.5,5.3,4.07,2.61,2.16
2026-02-19 23:35:16.468171+00:00,PUMP-001,bearing_wear,CRITICAL,10.09,50.1,62.9,4527,6,3.64,2895,96,59.2,5.23,4.0,2.59,2.16
2026-02-19 23:35:21.607416+00:00,PUMP-001,bearing_wear,CRITICAL,10.26,50.1,62.9,4528,6,3.56,2871,96,59.9,5.29,3.92,2.76,2.23
2026-02-19 23:35:26.707466+00:00,PUMP-001,bearing_wear,CRITICAL,10.28,50.1,62.9,4529,6,3.63,2871,96,59.9,5.06,3.79,2.54,2.19
2026-02-19 23:35:31.828135+00:00,PUMP-001,bearing_wear,CRITICAL,10.27,50.1,62.9,4530,6,3.55,2879,96,59.2,5.17,3.76,2.77,2.22
2026-02-19 23:35:36.946227+00:00,PUMP-001,bearing_wear,CRITICAL,10.13,50.1,62.9,4531,6,3.63,2858,96,59.0,5.1,3.86,2.57,2.13
2026-02-19 23:35:42.065167+00:00,PUMP-001,bearing_wear,CRITICAL,10.17,50.1,62.9,4532,6,3.63,2886,96,59.5,4.96,3.76,2.49,2.07
2026-02-19 23:35:47.195219+00:00,PUMP-001,bearing_wear,CRITICAL,10.12,50.0,63.0,4533,6,3.62,2868,96,59.6,5.11,3.84,2.56,2.18
2026-02-19 23:35:52.415391+00:00,PUMP-001,bearing_wear,CRITICAL,10.22,50.0,63.0,4534,6,3.58,2885,96,59.5,5.24,3.89,2.74,2.2
2026-02-19 23:35:57.527115+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,50.0,63.0,4535,6,3.57,2884,96,59.8,5.16,3.92,2.63,2.09
2026-02-19 23:36:02.646010+00:00,PUMP-001,bearing_wear,CRITICAL,10.2,50.0,63.0,4536,6,3.62,2867,95,59.9,5.0,3.76,2.53,2.13
2026-02-19 23:36:07.775415+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,50.0,63.0,4537,6,3.64,2865,95,59.7,5.33,4.08,2.7,2.12
2026-02-19 23:36:12.715436+00:00,PUMP-001,bearing_wear,CRITICAL,10.13,50.0,63.0,4538,6,3.56,2848,95,59.0,5.21,3.83,2.77,2.19
2026-02-19 23:36:17.835156+00:00,PUMP-001,bearing_wear,CRITICAL,10.23,49.9,63.0,4539,6,3.58,2880,95,59.4,5.33,4.15,2.63,2.07
2026-02-19 23:36:22.975266+00:00,PUMP-001,bearing_wear,CRITICAL,10.11,49.9,63.1,4540,6,3.64,2894,95,59.7,5.37,4.11,2.75,2.07
2026-02-19 23:36:28.076249+00:00,PUMP-001,bearing_wear,CRITICAL,10.2,49.9,63.1,4541,6,3.61,2876,95,59.4,5.25,3.89,2.78,2.18
2026-02-19 23:36:33.185115+00:00,PUMP-001,bearing_wear,CRITICAL,10.21,49.9,63.1,4542,6,3.58,2857,95,59.3,5.4,4.11,2.73,2.18
2026-02-19 23:36:38.395102+00:00,PUMP-001,bearing_wear,CRITICAL,10.28,49.9,63.1,4543,6,3.55,2890,95,59.7,5.28,3.96,2.7,2.23
2026-02-19 23:36:43.606983+00:00,PUMP-001,bearing_wear,CRITICAL,10.14,49.9,63.1,4544,6,3.62,2887,95,59.6,5.37,4.06,2.78,2.15
2026-02-19 23:36:48.525273+00:00,PUMP-001,bearing_wear,CRITICAL,10.2,49.8,63.1,4545,6,3.62,2866,95,59.1,5.16,3.88,2.69,2.09
2026-02-19 23:36:53.654196+00:00,PUMP-001,bearing_wear,CRITICAL,10.29,49.8,63.1,4546,6,3.6,2881,95,60.0,5.23,3.96,2.61,2.2
2026-02-19 23:36:58.766119+00:00,PUMP-001,bearing_wear,CRITICAL,10.27,49.8,63.2,4547,6,3.61,2882,95,59.1,5.26,3.92,2.77,2.17
2026-02-19 23:37:04.085093+00:00,PUMP-001,bearing_wear,CRITICAL,10.3,49.8,63.2,4548,6,3.63,2877,95,59.6,5.43,4.14,2.79,2.15
2026-02-19 23:37:09.005075+00:00,PUMP-001,bearing_wear,CRITICAL,10.3,49.8,63.2,4549,6,3.57,2851,95,59.3,5.31,4.01,2.79,2.07
2026-02-19 23:37:14.125203+00:00,PUMP-001,bearing_wear,CRITICAL,10.17,49.8,63.2,4550,6,3.63,2855,95,59.5,5.15,3.91,2.63,2.08
2026-02-19 23:37:19.276076+00:00,PUMP-001,bearing_wear,CRITICAL,10.26,49.7,63.2,4551,6,3.6,2871,95,60.0,5.18,3.93,2.56,2.19
2026-02-19 23:37:24.565269+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,49.7,63.2,4552,6,3.62,2883,95,59.9,5.32,4.1,2.68,2.07
2026-02-19 23:37:29.485070+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,49.7,63.2,4553,6,3.61,2866,95,59.5,5.23,4.03,2.51,2.21
2026-02-19 23:37:34.608081+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,49.7,63.3,4554,6,3.58,2862,95,59.5,5.19,3.86,2.73,2.14
2026-02-19 23:37:39.685181+00:00,PUMP-001,bearing_wear,CRITICAL,10.29,49.7,63.3,4555,6,3.61,2896,95,59.4,5.3,4.07,2.65,2.12
2026-02-19 23:37:44.945158+00:00,PUMP-001,bearing_wear,CRITICAL,10.28,49.7,63.3,4556,6,3.56,2894,95,60.0,5.41,4.12,2.69,2.25
2026-02-19 23:37:49.965108+00:00,PUMP-001,bearing_wear,CRITICAL,10.24,49.6,63.3,4557,6,3.64,2900,95,59.9,5.26,3.96,2.76,2.07
2026-02-19 23:37:55.185145+00:00,PUMP-001,bearing_wear,CRITICAL,10.22,49.6,63.3,4558,6,3.62,2860,95,59.3,5.32,4.0,2.67,2.25
2026-02-19 23:38:00.207161+00:00,PUMP-001,bearing_wear,CRITICAL,10.13,49.6,63.3,4559,6,3.55,2849,95,59.7,5.38,4.12,2.71,2.14
2026-02-19 23:38:05.325203+00:00,PUMP-001,bearing_wear,CRITICAL,10.31,49.6,63.3,4560,6,3.6,2855,95,59.5,5.21,3.9,2.66,2.22
2026-02-19 23:38:10.375230+00:00,PUMP-001,bearing_wear,CRITICAL,10.28,49.6,63.3,4561,6,3.59,2878,95,59.9,5.18,3.88,2.73,2.1
2026-02-19 23:38:15.568143+00:00,PUMP-001,bearing_wear,CRITICAL,10.24,49.6,63.4,4562,6,3.58,2900,95,59.7,5.19,3.95,2.57,2.18
2026-02-19 23:38:20.605177+00:00,PUMP-001,bearing_wear,CRITICAL,10.13,49.5,63.4,4563,6,3.56,2870,95,59.2,5.12,3.84,2.58,2.19
2026-02-19 23:38:25.805086+00:00,PUMP-001,bearing_wear,CRITICAL,10.3,49.5,63.4,4564,6,3.61,2888,95,60.1,5.37,4.15,2.7,2.08
2026-02-19 23:38:30.835193+00:00,PUMP-001,bearing_wear,CRITICAL,10.31,49.5,63.4,4565,6,3.56,2890,95,60.1,5.27,4.11,2.52,2.15
2026-02-19 23:38:35.946239+00:00,PUMP-001,bearing_wear,CRITICAL,10.2,49.5,63.4,4566,6,3.63,2894,95,60.0,5.26,3.89,2.77,2.22
2026-02-19 23:38:41.075175+00:00,PUMP-001,bearing_wear,CRITICAL,10.29,49.5,63.4,4567,6,3.57,2853,95,60.0,5.31,4.06,2.57,2.26
2026-02-19 23:38:46.185212+00:00,PUMP-001,bearing_wear,CRITICAL,10.24,49.5,63.4,4568,6,3.54,2870,94,59.2,5.27,4.04,2.53,2.25
2026-02-19 23:38:51.308171+00:00,PUMP-001,bearing_wear,CRITICAL,10.22,49.4,63.5,4569,6,3.57,2877,94,60.1,5.31,4.08,2.55,2.23
2026-02-19 23:38:56.425081+00:00,PUMP-001,bearing_wear,CRITICAL,10.28,49.4,63.5,4570,6,3.56,2873,94,59.8,5.11,3.85,2.63,2.08
2026-02-19 23:39:01.556211+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,49.4,63.5,4571,6,3.59,2866,94,59.7,5.28,4.07,2.66,2.08
2026-02-19 23:39:06.774204+00:00,PUMP-001,bearing_wear,CRITICAL,10.29,49.4,63.5,4572,6,3.54,2857,94,59.5,5.38,4.12,2.7,2.18
2026-02-19 23:39:11.794286+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,49.4,63.5,4573,6,3.54,2899,94,59.5,5.39,4.18,2.55,2.26
2026-02-19 23:39:16.906112+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,49.4,63.5,4574,6,3.58,2901,94,59.2,5.2,3.88,2.72,2.14
2026-02-19 23:39:22.026253+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,49.3,63.5,4575,6,3.55,2859,94,60.0,5.14,3.95,2.54,2.08
2026-02-19 23:39:27.245188+00:00,PUMP-001,bearing_wear,CRITICAL,10.14,49.3,63.6,4576,6,3.57,2855,94,60.0,5.18,3.89,2.68,2.11
2026-02-19 23:39:32.285152+00:00,PUMP-001,bearing_wear,CRITICAL,10.31,49.3,63.6,4577,6,3.57,2867,94,59.3,5.14,3.87,2.53,2.26
2026-02-19 23:39:37.485054+00:00,PUMP-001,bearing_wear,CRITICAL,10.13,49.3,63.6,4578,6,3.59,2870,94,59.7,5.32,4.02,2.69,2.22
2026-02-19 23:39:42.505213+00:00,PUMP-001,bearing_wear,CRITICAL,10.15,49.3,63.6,4579,6,3.61,2870,94,60.0,5.41,4.13,2.68,2.25
2026-02-19 23:39:47.625571+00:00,PUMP-001,bearing_wear,CRITICAL,10.28,49.3,63.6,4580,6,3.59,2877,94,59.3,5.4,4.11,2.73,2.21
2026-02-19 23:39:52.755127+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,49.2,63.6,4581,6,3.59,2878,94,59.6,5.45,4.21,2.68,2.19
2026-02-19 23:39:57.865150+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,49.2,63.6,4582,6,3.63,2901,94,59.7,5.36,4.11,2.59,2.27
2026-02-19 23:40:02.985598+00:00,PUMP-001,bearing_wear,CRITICAL,10.18,49.2,63.7,4583,6,3.58,2875,94,59.7,5.48,4.21,2.71,2.23
2026-02-19 23:40:08.213254+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,49.2,63.7,4584,6,3.55,2879,94,59.9,5.22,4.0,2.55,2.17
2026-02-19 23:40:13.136211+00:00,PUMP-001,bearing_wear,CRITICAL,10.13,49.2,63.7,4585,6,3.58,2856,94,59.3,5.09,3.86,2.57,2.1
2026-02-19 23:40:18.255137+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,49.2,63.7,4586,6,3.59,2885,94,59.5,5.3,4.03,2.68,2.16
2026-02-19 23:40:23.365123+00:00,PUMP-001,bearing_wear,CRITICAL,10.24,49.1,63.7,4587,6,3.57,2883,94,60.0,5.17,3.9,2.66,2.1
2026-02-19 23:40:28.585250+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,49.1,63.7,4588,6,3.61,2868,94,59.3,5.33,4.06,2.74,2.1
2026-02-19 23:40:33.605320+00:00,PUMP-001,bearing_wear,CRITICAL,10.15,49.1,63.7,4589,6,3.62,2893,94,60.0,5.3,3.96,2.77,2.19
2026-02-19 23:40:38.717085+00:00,PUMP-001,bearing_wear,CRITICAL,10.21,49.1,63.8,4590,6,3.61,2845,94,59.4,5.27,3.93,2.79,2.14
2026-02-19 23:40:43.845616+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,49.1,63.8,4591,6,3.57,2894,94,60.1,5.32,3.98,2.79,2.18
2026-02-19 23:40:49.065273+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,49.1,63.8,4592,6,3.6,2875,94,59.3,5.41,4.16,2.67,2.21
2026-02-19 23:40:54.085155+00:00,PUMP-001,bearing_wear,CRITICAL,10.18,49.0,63.8,4593,6,3.59,2894,94,59.4,5.21,3.91,2.61,2.25
2026-02-19 23:40:59.196144+00:00,PUMP-001,bearing_wear,CRITICAL,10.32,49.0,63.8,4594,6,3.6,2897,94,59.9,5.51,4.17,2.81,2.25
2026-02-19 23:41:04.315448+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,49.0,63.8,4595,6,3.55,2904,94,60.0,5.5,4.2,2.84,2.14
2026-02-19 23:41:09.545251+00:00,PUMP-001,bearing_wear,CRITICAL,10.15,49.0,63.8,4596,6,3.54,2872,94,59.5,5.35,4.01,2.81,2.16
2026-02-19 23:41:14.527096+00:00,PUMP-001,bearing_wear,CRITICAL,10.31,49.0,63.8,4597,6,3.57,2875,94,59.7,5.37,3.99,2.82,2.24
2026-02-19 23:41:19.684280+00:00,PUMP-001,bearing_wear,CRITICAL,10.3,49.0,63.9,4598,6,3.63,2886,94,60.3,5.38,4.11,2.74,2.13
2026-02-19 23:41:24.796189+00:00,PUMP-001,bearing_wear,CRITICAL,10.18,48.9,63.9,4599,6,3.63,2891,93,59.5,5.19,3.86,2.72,2.14
2026-02-19 23:41:30.025810+00:00,PUMP-001,bearing_wear,CRITICAL,10.21,48.9,63.9,4600,6,3.62,2883,93,59.6,5.16,3.89,2.65,2.1
2026-02-19 23:41:35.036196+00:00,PUMP-001,bearing_wear,CRITICAL,10.2,48.9,63.9,4601,6,3.59,2896,93,59.6,5.3,3.94,2.8,2.18
2026-02-19 23:41:40.105180+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,48.9,63.9,4602,6,3.62,2892,93,59.5,5.3,4.05,2.6,2.22
2026-02-19 23:41:45.215430+00:00,PUMP-001,bearing_wear,CRITICAL,10.33,48.9,63.9,4603,6,3.56,2888,93,60.3,5.23,3.93,2.62,2.26
2026-02-19 23:41:50.406292+00:00,PUMP-001,bearing_wear,CRITICAL,10.24,48.9,63.9,4604,6,3.58,2858,93,60.0,5.22,3.94,2.68,2.12
2026-02-19 23:41:55.525091+00:00,PUMP-001,bearing_wear,CRITICAL,10.32,48.8,64.0,4605,6,3.56,2847,93,59.4,5.42,4.04,2.79,2.29
2026-02-19 23:42:00.555162+00:00,PUMP-001,bearing_wear,CRITICAL,10.17,48.8,64.0,4606,6,3.62,2891,93,59.4,5.32,4.05,2.63,2.24
2026-02-19 23:42:05.675234+00:00,PUMP-001,bearing_wear,CRITICAL,10.3,48.8,64.0,4607,6,3.55,2880,93,60.1,5.55,4.26,2.75,2.26
2026-02-19 23:42:10.887357+00:00,PUMP-001,bearing_wear,CRITICAL,10.27,48.8,64.0,4608,6,3.54,2897,93,60.1,5.51,4.19,2.75,2.29
2026-02-19 23:42:15.914647+00:00,PUMP-001,bearing_wear,CRITICAL,10.26,48.8,64.0,4609,6,3.56,2873,93,60.0,5.36,4.11,2.72,2.1
2026-02-19 23:42:21.027234+00:00,PUMP-001,bearing_wear,CRITICAL,10.21,48.8,64.0,4610,6,3.55,2853,93,60.1,5.36,4.0,2.82,2.18
2026-02-19 23:42:26.135176+00:00,PUMP-001,bearing_wear,CRITICAL,10.31,48.7,64.0,4611,6,3.54,2855,93,60.1,5.22,3.89,2.61,2.29
2026-02-19 23:42:31.255292+00:00,PUMP-001,bearing_wear,CRITICAL,10.28,48.7,64.1,4612,6,3.6,2871,93,60.1,5.38,4.05,2.79,2.16
2026-02-19 23:42:36.375173+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,48.7,64.1,4613,6,3.56,2861,93,60.3,5.39,4.07,2.76,2.21
2026-02-19 23:42:41.495182+00:00,PUMP-001,bearing_wear,CRITICAL,10.23,48.7,64.1,4614,6,3.61,2883,93,59.7,5.24,3.92,2.69,2.19
2026-02-19 23:42:46.595200+00:00,PUMP-001,bearing_wear,CRITICAL,10.27,48.7,64.1,4615,6,3.59,2855,93,59.5,5.37,4.06,2.68,2.27
2026-02-19 23:42:51.736299+00:00,PUMP-001,bearing_wear,CRITICAL,10.2,48.7,64.1,4616,6,3.59,2899,93,60.0,5.34,4.0,2.69,2.29
2026-02-19 23:42:56.956040+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,48.6,64.1,4617,6,3.61,2871,93,59.9,5.29,4.0,2.65,2.23
2026-02-19 23:43:01.986367+00:00,PUMP-001,bearing_wear,CRITICAL,10.19,48.6,64.1,4618,6,3.54,2861,93,59.9,5.48,4.26,2.68,2.16
2026-02-19 23:43:07.095183+00:00,PUMP-001,bearing_wear,CRITICAL,10.25,48.6,64.2,4619,6,3.57,2863,93,60.0,5.58,4.29,2.85,2.17
2026-02-19 23:43:12.215084+00:00,PUMP-001,bearing_wear,CRITICAL,10.31,48.6,64.2,4620,6,3.53,2893,93,60.1,5.45,4.19,2.78,2.12
2026-02-19 23:43:17.335185+00:00,PUMP-001,bearing_wear,CRITICAL,10.21,48.6,64.2,4621,6,3.6,2897,93,60.3,5.58,4.27,2.81,2.25
2026-02-19 23:43:22.405156+00:00,PUMP-001,bearing_wear,CRITICAL,10.18,48.6,64.2,4622,6,3.59,2856,93,59.8,5.51,4.29,2.74,2.11
2026-02-19 23:43:27.575143+00:00,PUMP-001,bearing_wear,CRITICAL,10.34,48.5,64.2,4623,6,3.54,2858,93,59.6,5.35,4.09,2.69,2.14
2026-02-19 23:43:32.805123+00:00,PUMP-001,bearing_wear,CRITICAL,10.34,48.5,64.2,4624,6,3.58,2891,93,60.0,5.47,4.16,2.84,2.14
2026-02-19 23:43:37.763078+00:00,PUMP-001,bearing_wear,CRITICAL,10.28,48.5,64.2,4625,6,3.56,2895,93,59.5,5.35,4.11,2.71,2.11
2026-02-19 23:43:42.936093+00:00,PUMP-001,bearing_wear,CRITICAL,10.16,48.5,64.3,4626,6,3.57,2851,93,60.3,5.26,3.91,2.82,2.11
2026-02-19 23:43:47.978156+00:00,PUMP-001,bearing_wear,CRITICAL,10.21,48.5,64.3,4627,6,3.58,2870,93,59.6,5.32,3.92,2.84,2.21
2026-02-19 23:43:53.385121+00:00,PUMP-001,bearing_wear,CRITICAL,10.26,48.5,64.3,4628,6,3.62,2904,93,59.7,5.41,4.18,2.67,2.15
